"nbcar","nb_rec","men","ind_srf","ind_age6","Revenue_personne","lon","lat"
1,268.5,135,5693227,202,21203.8249534451,5.39138400414085,43.2543459409232
1,357,175,7958809,265,22293.5826330532,5.39383675274921,43.2544565735125
1,377.5,179,8782511,284,23264.9298013245,5.39628950961779,43.2545671472815
1,159.5,69,4054039,114,25417.1724137931,5.39874227474226,43.25467766223
1,247.5,98,5359347,172,21653.9272727273,5.40119504811829,43.2547881183575
1,177,93,3619246,130,20447.7175141243,5.40364782974156,43.2548985156639
1,893,445,21049117,679,23571.2396416573,5.40855341771249,43.2551191338117
2,270,115,4348061,189,8051.96481481481,5.41100622405149,43.2552293546525
1,382,183,8841090,289,23144.2146596859,5.41345903862041,43.2553395166709
1,1053,530,24857078,803,23605.9620132953,5.41591186141492,43.2554496198664
1,536,243,13355720,395,24917.3880597015,5.4183646924307,43.2555596642389
1,317,136,6607099,209,20842.5835962145,5.4208175316634,43.2556696497879
1,138,38,3942431,84,28568.3405797101,5.4232703791087,43.2557795765132
2,98,29,2541812,62,12968.4285714286,5.42572323476228,43.2558894444144
2,80,29,2074914,59,12968.2125,5.42817609861979,43.2559992534913
2,72,28,1916751,56,13310.7708333333,5.43062897067692,43.2561090037435
2,77,28,1905265,52,12371.8506493507,5.43308185092933,43.2562186951707
1,194.5,95,4466408,152,22963.5372750643,5.38143131946892,43.2557041215552
1,113,44,2988190,83,26444.1592920354,5.38388410978818,43.2558149933654
1,232,116,5047698,180,21757.3189655172,5.38633690838602,43.2559258063546
1,259.5,119,5860442,188,22583.591522158,5.3887897152581,43.2560365605224
1,257,120,6204332,191,24141.3696498054,5.3912425304001,43.2561472558685
1,269.5,129,6097597,194,22625.5918367347,5.39369535380769,43.2562578923927
1,260,132,6325305,208,24328.0961538462,5.39614818547654,43.2563684700945
1,158.5,61,4107947,107,25917.6466876972,5.39860102540232,43.2564789889736
1,478.5,261,9478135,381,19808.0146290491,5.40105387358071,43.2565894490298
1,263.5,113,6246680,192,23706.5654648956,5.40350673000737,43.2566998502627
1,52,16,1398528,32,26894.7692307692,5.40595959467797,43.2568101926721
2,270,115,4348061,189,8051.96481481481,5.41086534873369,43.2570307010186
1,290,162,7167634,247,24715.9793103448,5.41331823811015,43.2571408669553
1,301,150,7202388,234,23928.1993355482,5.41577113571323,43.257250974067
1,379.5,191,8506459,278,22414.9117259552,5.41822404153861,43.2573610223536
1,210,97,5415810,156,25789.5714285714,5.42067695558195,43.2574710118147
1,117.5,57,3148747,92,26797.8468085106,5.42312987783893,43.2575809424499
2,98,29,2541812,62,12968.4285714286,5.42558280830522,43.2576908142591
2,80,29,2074914,59,12968.2125,5.42803574697648,43.2578006272418
2,72,28,1916751,56,13310.7708333333,5.43048869384838,43.2579103813977
2,31,18,609203,26,9825.85483870968,5.37883667809865,43.2573944831914
2,31,18,609203,26,9825.85483870968,5.38128953493511,43.2575054177679
2,88,48,2104951,73,11959.9488636364,5.38374240005551,43.2576162935216
3,178,79,4345255,137,8137.18164794007,5.38619527345553,43.2577271104522
3,178,79,4345255,137,8137.18164794007,5.38864815513084,43.2578378685593
3,178,79,4345255,137,8137.18164794007,5.39110104507711,43.2579485678427
1,392,214,9633176,333,24574.4285714286,5.39355394329001,43.258059208302
1,373,174,9196913,268,24656.6032171582,5.39600684976521,43.2581697899369
1,122.5,51,3035324,91,24778.1551020408,5.39845976449838,43.2582803127471
1,98,40,2440296,76,24900.9795918367,5.40091268748519,43.2583907767323
1,120,53,3037584,92,25313.2,5.40336561872132,43.2585011818921
1,52,18,1253733,38,24110.25,5.40581855820242,43.2586115282262
1,237.5,113,5818083,178,24497.1915789474,5.41317742607233,43.2589422142715
1,350,166,8681215,274,24803.4714285714,5.41563039849006,43.2590523252998
1,311,152,7511322,235,24152.1607717042,5.41808337913113,43.2591623775008
1,266,129,6007494,204,22584.5639097744,5.42053636799119,43.2592723708743
1,493.5,233,13432982,403,27219.8216818642,5.42298936506593,43.2593823054199
2,88,48,2104951,73,11959.9488636364,5.38360067872107,43.259417590706
1,120.5,55,2711336,85,22500.7136929461,5.38605362692935,43.2595284115784
1,111,49,2869211,92,25848.7477477477,5.38850658341396,43.2596391736252
1,340,158,7189519,245,21145.6441176471,5.39095954817057,43.2597498768462
1,194,102,4073207,156,20995.912371134,5.39341252119485,43.259860521241
1,536.5,268,13624603,401,25395.3457595527,5.39586550248248,43.2599711068094
1,183.5,92,4602016,137,25079.10626703,5.39831849202911,43.2600816335509
1,1291.5,622,19058214,904,14756.6504065041,5.40077148983043,43.2601921014654
1,72.5,34,1769006,54,24400.0827586207,5.4032244958821,43.2603025105524
1,295,111,5685329,178,19272.3016949153,5.40567751017978,43.2604128608117
1,59,46,1293637,47,21926.0508474576,5.40813053271916,43.2605231522429
3,182,79,3794097,122,6948.8956043956,5.4105835634959,43.2606333848458
2,210.5,88,4006506,144,9516.64133016627,5.41303660250566,43.26074355862
2,142,51,3021913,101,10640.5387323944,5.41548964974412,43.2608536735651
2,142,51,3021913,101,10640.5387323944,5.41794270520695,43.2609637296809
2,93,33,2081350,62,11190.0537634409,5.42039576888981,43.2610737269671
2,93,33,2081350,62,11190.0537634409,5.42284884078838,43.2611836654233
4,55,20,918719,34,4175.99545454545,5.4277550092153,43.2614033658446
1,202,102,5170939,159,25598.7079207921,5.3760999264232,43.2608860575136
1,122,70,2875990,98,23573.6885245902,5.37855292458772,43.2609970588089
2,52,25,1423448,43,13687,5.38100593104261,43.2611080012775
2,52,25,1423448,43,13687,5.38345894578352,43.2612188849192
1,24.5,12,639240,19,26091.4285714286,5.38591196880614,43.2613297097336
1,255,100,6252364,188,24519.0745098039,5.38836500010613,43.2614404757204
2,250,111,5825369,174,11650.738,5.39081803967917,43.2615511828793
2,250,111,5825369,174,11650.738,5.39327108752091,43.26166183121
1,1417,514,16946717,866,11959.5744530699,5.39572414362704,43.2617724207121
1,310,143,6616808,218,21344.5419354839,5.39817720799322,43.2618829513854
1,1066.5,466,18225794,748,17089.3520862635,5.40063028061512,43.2619934232295
1,170,66,2583230,117,15195.4705882353,5.4030833614884,43.2621038362441
1,206,99,4918072,158,23874.1359223301,5.40553645060875,43.2622141904289
1,174.5,67,4175887,133,23930.5845272206,5.40798954797182,43.2623244857835
3,182,79,3794097,122,6948.8956043956,5.41044265357329,43.2624347223077
2,210.5,88,4006506,144,9516.64133016627,5.41289576740883,43.2625449000011
1,55,18,1274927,33,23180.4909090909,5.4153488894741,43.2626550188635
1,109.5,55,2557035,86,23351.9178082192,5.42025515827651,43.2628750800936
1,238,92,5101861,148,21436.3907563025,5.42270830500498,43.2629850224608
1,108,49,2857438,89,26457.7592592593,5.42516145994587,43.2630949059956
4,55,20,918719,34,4175.99545454545,5.42761462309483,43.2632047306978
1,433.5,209,7333138,310,16916.1199538639,5.37350489274019,43.2625762728439
1,154,85,3840574,128,24938.7922077922,5.37595795742626,43.2626873369162
2,141,72,3105791,92,11013.4432624113,5.37841103040807,43.2627983421601
2,228,93,6115087,172,13410.2785087719,5.38086411168128,43.2629092885752
1,36,15,863649,25,23990.25,5.38331720124157,43.2630201761614
1,450,226,8592593,335,19094.6511111111,5.38577029908461,43.2631310049182
1,154,76,3093749,110,20089.2792207792,5.38822340520605,43.2632417748454
1,387.5,194,7481839,296,19307.9716129032,5.39067651960159,43.2633524859425
1,348,190,8022031,271,23051.8132183908,5.39312964226687,43.2634631382094
1,419,224,6927054,302,16532.3484486873,5.39558277319758,43.2635737316456
1,311.5,133,6978027,236,22401.3707865169,5.39803591238938,43.2636842662509
1,192,97,4504635,149,23461.640625,5.40048905983794,43.263794742025
1,373.5,182,8335861,284,22318.2356091031,5.40294221553892,43.2639051589675
1,260,117,5921199,193,22773.8423076923,5.40539537948801,43.2640155170781
1,283,119,5365092,191,18957.9222614841,5.40784855168086,43.2641258163565
3,182,79,3794097,122,6948.8956043956,5.41030173211314,43.2642360568024
1,217,89,4759611,154,21933.6912442396,5.41275492078052,43.2643462384154
1,356.5,172,7034596,266,19732.3870967742,5.41520811767868,43.2644563611953
1,139.5,51,3045959,86,21834.8315412186,5.41766132280327,43.2645664251416
1,98.5,49,2123927,70,21562.7106598985,5.42011453614997,43.2646764302542
1,282,132,5725867,192,20304.4929078014,5.42256775771444,43.2647863765327
1,255,111,6034453,186,23664.5215686274,5.42502098749235,43.2648962639768
4,55,20,918719,34,4175.99545454545,5.42747422547937,43.2650060925861
4,55,20,918719,34,4175.99545454545,5.43483398865175,43.2653352254025
2,545.5,319,11765921,438,10784.5288725939,5.3709097060897,43.2642664184705
2,545.5,319,11765921,438,10784.5288725939,5.37336283729698,43.264377545324
1,91,56,2457263,83,27002.8901098901,5.37581597680537,43.2644886133473
2,141,72,3105791,92,11013.4432624113,5.37826912461053,43.2645996225401
2,228,93,6115087,172,13410.2785087719,5.38072228070815,43.2647105729022
1,160,78,3840750,123,24004.6875,5.38317544509389,43.2648214644331
1,981.5,499,18725193,734,19078.1385634233,5.38562861776342,43.2649322971327
1,976,501,19277463,730,19751.4989754098,5.3880817987124,43.2650430710005
1,70.5,32,1162191,46,16484.9787234043,5.39053498793651,43.2651537860363
1,33,20,624404,28,18921.3333333333,5.39298818543142,43.2652644422397
1,774.5,388,16517247,593,21326.3357004519,5.39544139119278,43.2653750396103
1,205.5,98,3990449,157,19418.2433090024,5.39789460521628,43.265485578148
1,408,174,7938714,291,19457.6323529412,5.40034782749758,43.2655960578524
1,285,129,6166196,219,21635.7754385965,5.40280105803235,43.2657064787231
1,467.5,233,8894298,342,19025.2363636364,5.40525429681625,43.2658168407599
1,164,94,2962828,124,18066.0243902439,5.40770754384495,43.2659271439623
1,88.5,43,1673108,67,18905.1751412429,5.41016079911413,43.2660373883302
1,139,62,2799094,106,20137.3669064748,5.41261406261944,43.2661475738632
2,213,106,4451689,159,10449.9741784038,5.41506733435656,43.2662577005609
2,213,106,4451689,159,10449.9741784038,5.41752061432116,43.2663677684231
1,187,74,4189585,124,22404.1978609626,5.41997390250889,43.2664777774494
1,565,226,11141127,362,19718.8088495575,5.42242719891544,43.2665877276395
2,591.5,242,13816838,395,11679.4911242604,5.42488050353646,43.2666976189931
2,591.5,242,13816838,395,11679.4911242604,5.42733381636762,43.2668074515099
1,38,16,1049259,31,27612.0789473684,5.42978713740459,43.2669172251896
3,46.5,17,965427,29,6920.62365591398,5.44205386552489,43.26746521102
2,71,40,1538915,59,10837.4295774648,5.36831436645963,43.2659564943869
2,71,40,1538915,59,10837.4295774648,5.37076756418777,43.2660676840257
1,274,114,5937915,188,21671.2226277372,5.3732207702224,43.2661788148326
1,47,19,1201060,38,25554.4680851064,5.37567398455919,43.2662898868073
1,148,57,3961008,110,26763.5675675676,5.3781272071938,43.2664008999494
1,69,28,1774895,48,25723.115942029,5.3805804381219,43.2665118542587
1,115,53,2910845,85,25311.6956521739,5.38303367733917,43.2666227497348
1,431,223,10852550,349,25179.9303944316,5.38548692484127,43.2667335863774
1,527.5,257,10840305,391,20550.3412322275,5.38794018062387,43.2668443641863
2,631,290,13094851,466,10376.2686212361,5.39039344468263,43.266955083161
2,631,290,13094851,466,10376.2686212361,5.39284671701324,43.2670657433012
1,167,85,3856256,135,23091.3532934132,5.39529999761134,43.2671763446067
1,253,111,4852033,180,19177.9960474308,5.39775328647262,43.2672868870771
1,269,112,5018913,184,18657.6691449814,5.40020658359274,43.2673973707121
1,895,425,14587592,621,16298.9854748603,5.40265988896736,43.2675077955113
1,549.5,257,10613690,405,19315.1774340309,5.40511320259216,43.2676181614746
1,881,369,13685924,571,15534.5334846765,5.4075665244628,43.2677284686014
1,709.5,303,11933205,481,16819.1754756871,5.41001985457495,43.2678387168917
1,960.5,455,17052344,701,17753.6116605934,5.41247319292428,43.2679489063449
1,562,232,10070456,384,17918.9608540925,5.41492653950645,43.2680590369608
1,564.5,265,10495971,423,18593.3941541187,5.41737989431712,43.2681691087391
1,196,92,4045554,151,20640.5816326531,5.41983325735198,43.2682791216794
1,297,111,6181143,196,20811.9292929293,5.42228662860668,43.2683890757815
1,477.5,206,10441933,347,21867.922513089,5.42474000807688,43.268498971045
1,155.5,58,2722609,98,17508.7395498392,5.42719339575827,43.2686088074697
1,86,33,2213825,64,25742.1511627907,5.42964679164649,43.2687185850551
1,720.5,306,16876764,514,23423.6835530881,5.43210019573722,43.268828303801
2,71,28,1699018,51,11964.9154929577,5.43700702850888,43.269047564773
2,153,59,3169610,114,10358.2026143791,5.43946045718113,43.2691571069985
3,46.5,17,965427,29,6920.62365591398,5.44191389403855,43.2692665903831
2,83,29,2263980,61,13638.4337349398,5.36817213808657,43.267757753015
2,83,29,2263980,61,13638.4337349398,5.37062541064709,43.2678689466096
1,123,41,3337985,82,27138.0894308943,5.37307869151515,43.2679800813703
1,54,17,1483321,39,27468.9074074074,5.37553198068641,43.2680911572967
1,1093,547,27786084,855,25421.8517840805,5.37798527815654,43.2682021743884
1,313.5,142,7713867,229,24605.6363636364,5.38043858392121,43.2683131326453
1,314.5,142,7815838,237,24851.6311605723,5.38289189797609,43.2684240320669
1,523,306,10884106,413,20810.9101338432,5.38534522031684,43.2685348726529
1,551,297,10571798,436,19186.5662431942,5.38779855093913,43.268645654403
1,775.5,402,15751065,615,20310.8510638298,5.39025188983864,43.268756377317
1,269,124,5290838,205,19668.5427509294,5.39270523701102,43.2688670413944
3,356,168,5965027,250,5585.23127340824,5.39761195615708,43.2690881930384
2,162,64,2638978,101,8144.99382716049,5.4000653281221,43.2691986806044
1,951,492,17131694,712,18014.3995793901,5.40251870834266,43.2693091093326
1,83,43,1864105,60,22459.0963855422,5.40497209681444,43.2694194792226
1,538.5,247,9402606,387,17460.7353760446,5.4074254935331,43.2695297902743
1,135,64,3001975,109,22236.8518518519,5.4098788984943,43.2696400424871
2,47,20,1048035,33,11149.3085106383,5.41233231169372,43.2697502358609
2,47,20,1048035,33,11149.3085106383,5.41478573312701,43.2698603703954
1,89,49,1741411,66,19566.4157303371,5.41723916278986,43.2699704460901
1,629.5,262,11433143,419,18162.2605242256,5.41969260067791,43.2700804629448
1,681.5,303,14343042,492,21046.2831988261,5.42214604678685,43.2701904209592
1,79,33,1826149,64,23115.8101265823,5.42459950111232,43.270300320133
1,683,298,12605828,501,18456.5563689605,5.42705296365001,43.2704101604658
1,585.5,267,10762586,411,18381.8719043553,5.42950643439558,43.2705199419573
1,493.5,222,10428060,363,21130.820668693,5.43195991334468,43.2706296646072
1,55,19,1429453,40,25990.0545454545,5.43441340049299,43.2707393284152
2,71,28,1699018,51,11964.9154929577,5.43686689583617,43.2708489333809
2,153,59,3169610,114,10358.2026143791,5.43932039936989,43.2709584795042
3,46.5,17,965427,29,6920.62365591398,5.44177391108981,43.2710679667845
1,33,19,854027,31,25879.6060606061,5.36312322821245,43.2693364370633
1,356,166,9503789,274,26696.0365168539,5.36557655898128,43.2694477522852
2,106,36,3042875,74,14353.1839622642,5.36802989806735,43.2695590086718
2,106,36,3042875,74,14353.1839622642,5.37048324546634,43.2696702062226
3,151.5,55,4143880,95,9117.44774477448,5.37293660117391,43.2697813449374
3,151.5,55,4143880,95,9117.44774477448,5.37538996518572,43.2698924248158
1,57.5,24,1586257,41,27587.0782608696,5.38029671810477,43.2701144080623
1,110,44,2716188,75,24692.6181818182,5.38275010700333,43.2702253114297
1,775.5,394,17806890,562,22961.8181818182,5.38520350418882,43.2703361559594
1,517,277,13091367,414,25321.7930367505,5.38765690965688,43.2704469416513
1,437,227,8991195,336,20574.8169336384,5.3901103234032,43.2705576685048
3,356,168,5965027,250,5585.23127340824,5.39747061426835,43.2708894960326
2,162,64,2638978,101,8144.99382716049,5.39992406108435,43.2709999875299
1,70,33,1578129,57,22544.7,5.40483097948177,43.2712207940045
1,340.5,160,6595663,254,19370.5227606461,5.40728445105452,43.2713311089812
1,278,129,4643868,203,16704.5611510791,5.40973793087086,43.271441365117
1,265,108,5108020,188,19275.5471698113,5.41219141892646,43.2715515624118
1,1488,552,17959747,915,12069.7224462366,5.41464491521696,43.2716617008651
1,375,167,8658766,295,23090.0426666667,5.41709841973805,43.2717717804766
1,83.5,34,1625015,56,19461.2574850299,5.41955193248539,43.271881801246
1,37,17,867820,27,23454.5945945946,5.42445898264148,43.2721016662573
1,333.5,146,7077103,248,21220.6986506747,5.42691252004155,43.2722115104986
1,517,221,9412459,375,18205.916827853,5.42936606565054,43.2723212958965
1,544,229,10663360,396,19601.7647058824,5.4318196194641,43.2724310224508
1,373.5,150,7833977,260,20974.5033467202,5.43427318147789,43.272540690161
1,108,36,2346555,74,21727.3611111111,5.4367267516876,43.272650299027
1,76,28,1609641,50,21179.4868421053,5.43918033008886,43.2727598490483
2,209,92,5463755,164,13071.1842105263,5.36052742957115,43.2710263038103
2,209,92,5463755,164,13071.1842105263,5.36298082685981,43.27113768183
1,50,22,1226455,33,24529.1,5.36543423247109,43.2712490010126
2,58,18,1596942,42,13766.7413793103,5.36788764640066,43.2713602613578
2,58,18,1596942,42,13766.7413793103,5.37034106864419,43.2714714628651
3,151.5,55,4143880,95,9117.44774477448,5.37279449919735,43.2715826055343
1,439,258,11099406,366,25283.3849658314,5.37770138521521,43.2718047143572
1,133,61,3622571,93,27237.3759398496,5.38015484067125,43.2719156805101
1,192.5,71,4526586,136,23514.7324675325,5.38260830441958,43.2720265878237
1,627.5,311,13967401,463,22258.806374502,5.38506177645588,43.2721374362975
1,969.5,526,22934930,770,23656.4517792677,5.3875152567758,43.2722482259314
1,767,341,18309921,560,23872.1264667536,5.38996874537502,43.2723589567248
1,421,260,7305463,338,17352.6437054632,5.3924222422492,43.2724696286776
3,356,168,5965027,250,5585.23127340824,5.39732926080511,43.27269079606
1,563,209,9349739,322,16606.9964476021,5.39978278247817,43.2728012914889
2,346,147,6644513,243,9601.89739884393,5.40468985059284,43.2730221058205
2,346,147,6644513,243,9601.89739884393,5.40714339702578,43.2731324247226
1,1095.5,503,19276575,795,17596.1433135555,5.40959695170334,43.2732426847818
